PlayerName,PlayerCode,TotalRaidAttacks,TitanNumber,TitanName,TitanDamage,ArmorHead,ArmorTorso,ArmorLeftArm,ArmorRightArm,ArmorLeftHand,ArmorRightHand,ArmorLeftLeg,ArmorRightLeg,BodyHead,BodyTorso,BodyLeftArm,BodyRightArm,BodyLeftHand,BodyRightHand,BodyLeftLeg,BodyRightLeg,SkeletonHead,SkeletonTorso,SkeletonLeftArm,SkeletonRightArm,SkeletonLeftHand,SkeletonRightHand,SkeletonLeftLeg,SkeletonRightLeg
Kagerou,255r47q,24,4,Terro the Seeker,9386145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kagerou,255r47q,24,5,Sterl the Unmaker,12253819,1230053,829288,0,800,0,0,583,583794,0,0,0,0,0,222714,0,0,0,0,0,0,0,438,0,0
Kagerou,255r47q,24,6,Mohaca the Gale,15085314,735190,2080,0,0,0,0,0,0,1059861,0,885858,148502,0,0,0,0,0,0,0,0,0,0,0,0
Kagerou,255r47q,24,3,Terro the Seeker,17899103,0,0,0,0,0,0,919,0,811713,2000611,0,0,0,0,0,0,344,0,0,0,0,0,0,201
PirateCactus,d9yyer,24,0,Mohaca the Gale,2774800,1081794,0,56905,822973,36098,669697,46496,60835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PirateCactus,d9yyer,24,1,Terro the Seeker,5987494,0,0,93342,43472,724,13017,130404,0,1415361,1407400,0,0,0,0,0,108971,0,0,0,0,0,0,0,0
PirateCactus,d9yyer,24,2,Sterl the Unmaker,8420052,0,1118143,0,315495,0,0,0,0,998919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PirateCactus,d9yyer,24,4,Terro the Seeker,8420052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PirateCactus,d9yyer,24,5,Sterl the Unmaker,11224756,0,0,0,0,0,0,90774,0,1051538,1570771,0,91090,0,0,0,0,400,0,0,0,0,36,0,91
PirateCactus,d9yyer,24,6,Mohaca the Gale,14409136,0,0,0,0,73963,851297,0,74058,1947969,0,117476,119615,0,0,0,0,0,0,0,0,0,0,0,0
PirateCactus,d9yyer,24,3,Terro the Seeker,17712619,0,0,0,0,0,182,0,0,2119423,1008729,0,0,0,0,0,175148,0,0,0,0,0,0,0,0
탭하냐,mn7kwxp,24,0,Mohaca the Gale,2926136,853207,379,148602,0,809068,107900,944139,60165,0,0,0,2674,0,0,0,0,0,0,0,0,0,0,0,0
탭하냐,mn7kwxp,24,1,Terro the Seeker,5275501,0,0,0,0,0,0,0,0,795234,1554130,0,0,0,0,0,0,0,0,0,0,0,0,0,0
탭하냐,mn7kwxp,24,2,Sterl the Unmaker,8869309,0,0,0,0,0,0,0,824829,0,2223568,0,543607,0,0,0,0,0,0,0,1802,0,0,0,0
탭하냐,mn7kwxp,24,4,Terro the Seeker,11968540,775259,2323972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
탭하냐,mn7kwxp,24,5,Sterl the Unmaker,15135554,784913,1563991,0,0,0,655974,0,162134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
탭하냐,mn7kwxp,24,6,Mohaca the Gale,17682332,0,307,0,0,139234,0,831288,115817,671863,0,0,648,0,787553,0,0,0,0,64,0,0,0,0,0
탭하냐,mn7kwxp,24,3,Terro the Seeker,17682332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,24,0,Mohaca the Gale,3556407,1132584,253334,90142,685543,82208,510772,95805,706016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,24,1,Terro the Seeker,3556407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,24,2,Sterl the Unmaker,9408514,1030003,1050221,0,6575,0,794337,0,719858,0,2239985,0,0,0,0,0,0,11125,0,0,0,0,0,0,0
Lummy,ygd63y,24,4,Terro the Seeker,12670985,0,0,0,0,0,0,191,0,1351215,1911064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,24,5,Sterl the Unmaker,15834269,0,0,0,36293,0,0,3743,0,1853656,1268659,0,0,0,0,0,0,0,0,0,0,0,836,0,95
Lummy,ygd63y,24,6,Mohaca the Gale,17666415,0,15444,0,0,269576,0,360161,95686,0,0,0,0,149202,130975,398395,406438,0,0,3514,2616,0,133,0,0
Lummy,ygd63y,24,3,Terro the Seeker,17666415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,0,Mohaca the Gale,2836162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384742,451419,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,1,Terro the Seeker,2836162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,2,Sterl the Unmaker,6132237,779021,687721,0,0,0,0,0,1360900,0,0,0,0,0,468431,0,0,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,4,Terro the Seeker,8553853,0,0,0,0,0,0,0,0,797931,1623684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,5,Sterl the Unmaker,11197792,0,0,0,0,0,0,0,0,0,2346702,0,295347,0,0,0,0,1188,0,0,701,0,0,0,0
[RG]Boktae,7qn96xg,24,6,Mohaca the Gale,14088669,0,0,0,0,0,0,0,0,0,0,0,0,439986,0,2450890,0,0,0,0,0,0,0,0,0
[RG]Boktae,7qn96xg,24,3,Terro the Seeker,17413469,786236,707403,0,0,0,0,0,1379547,0,0,0,0,0,0,0,451613,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,0,Mohaca the Gale,370908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370908,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,1,Terro the Seeker,3366467,843502,800432,0,0,0,0,0,1351624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
